fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2020-2021,Oct,31,UTTAR PRADESH,3183,SHAMLI,320250,174.459612719601,30,7,45.529278925,204,0,3212,321834,46064,3632,167,34,8.12312,615.122748925,10674,11555,22527,27103,67,50463,59557,3416,561.47035,67843,15,59.28,81.34,102.81,NA
2020-2021,Oct,31,UTTAR PRADESH,3184,SAMBHAL,2493330,190.00163845501,30,242,1252.837637024,993,114,11402,2337568,725359,52708,994,60,101.68956,5795.944697024,77609,89974,113810,160836,736,200440,264886,12395,4441.4175,539349,18,43.77,46.4,99.96,NA
2020-2021,July,31,UTTAR PRADESH,3111,RAMPUR,1688427,191.942254743529,20,212,2390.31453081301,1072,1,8413,1711015,361776,35538,2914,216,52.244,5726.71930081301,82867,90744,117524,156380,20,205686,261908,9485,3284.16077,306984,23,67.63,74.96,100.07,NA
2020-2021,July,31,UTTAR PRADESH,3112,SAHARANPUR,933885,183.096760495767,16,150,339.972355795,379,0,11562,1145700,529427,69486,2326,307,7.04214,2444.754080795,68868,82233,96601,145623,76,148504,210552,11941,2097.739585,381851,22,77.27,92.81,100.1,NA
2020-2021,July,31,UTTAR PRADESH,3134,FARRUKHABAD,1083751,175.597328603537,26,118,693.922597554,815,0,9781,1662651,238598,19004,1774,147,2.808,3616.301337554,61692,66760,95997,124257,12,192031,237007,10596,2919.57074,277651,33,82.7,83.86,101.66,NA
2020-2021,July,31,UTTAR PRADESH,3145,PRAYAGRAJ,3722400,180.815023743927,27,299,3394.226459588,4078,3,25367,5162162,2536579,217523,2354,220,106.06234,12834.253245588,189500,239954,272186,434861,388,468947,698535,29445,9333.964446,1910958,43,77.72,82.81,101.7,NA
2020-2021,July,31,UTTAR PRADESH,3148,BARABANKI,3580292,182.420742947014,29,130,2658.305662304,3076,1,15528,3688473,1525219,144514,2241,192,104.76334,9491.608852304,124427,149661,220455,353197,577,506528,715629,18604,6728.53985,1022564,35,70.54,77.61,99.95,NA
2020-2021,July,31,UTTAR PRADESH,3155,DEORIA,2693964,185.319644343752,28,95,864.138502025,2933,2,13960,2793990,726674,53477,78604,5560,103.04432,6144.995153025,98051,103627,162804,201563,43,297368,355747,16893,5177.812331,913814,34,89.93,93.79,100.04,NA
2020-2021,July,31,UTTAR PRADESH,3157,AZAMGARH,4854891,186.192507786416,25,325,5332.91750123,7659,0,23126,5923136,2418639,168630,14313,882,126.37,16487.72295923,232113,252031,345710,425974,101,634024,748469,30785,11028.435458,2357407,42,77.65,89.9,100.88,NA
2020-2021,July,31,UTTAR PRADESH,3159,BALLIA,2665646,187.555398987369,27,165,1484.004007599,1640,4,19751,3339617,542396,43796,71331,5669,45.34929,7792.985286599,122145,139779,189492,267375,61,348630,461108,21391,6263.631989,1187609,41,82.85,90.78,101.18,NA
2020-2021,July,31,UTTAR PRADESH,3163,SONBHADRA,2906746,184.162858666158,26,288,2677.795178588,2915,3,17528,3460530,1080009,153706,961991,147501,55.74764,9106.553791588,131713,186686,205499,487554,470,374661,808320,20443,6373.010973,1682156,51,70.46,66.69,100.46,NA
2020-2021,July,31,UTTAR PRADESH,3167,AMROHA,1616767,165.054185739926,21,147,1172.458207487,1931,0,4934,1573975,428270,54671,518,77,37.24455,3807.614377487,74661,92823,115432,193510,105,170413,269313,6865,2597.91162,349385,13,89.84,91.52,100.7,NA
2020-2021,July,31,UTTAR PRADESH,3170,KAUSHAMBI,1430052,182.139018965492,27,145,1178.526435469,2702,26,13231,1917588,958538,100256,710,95,3.972,4675.174406469,70633,92416,107547,192501,169,244189,382899,15933,3492.675971,779621,63,81.61,75.36,101.02,NA
2020-2021,July,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,1068511,187.731819332898,24,53,498.906039814,774,2,12453,1425539,585137,62628,4252,512,44.24541,3219.341749814,57428,73426,82786,149265,148,172557,284653,13227,2676.1903,572770,46,92.44,90.59,100.88,NA
2020-2021,July,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,3432676,183.395610277873,32,109,4797.609544242,5504,10,9840,4285556,1284113,103228,8240,581,80.91933,12738.050454242,132191,162439,197063,318864,148,357858,531122,15344,7859.52158,1805429,44,79.85,84.87,100.94,NA
2020-2021,July,31,UTTAR PRADESH,3177,CHITRAKOOT,2038074,180.782815439717,31,80,1943.642024699,1179,0,16243,2565617,1142914,96998,488,34,23.96864,6605.805310699,80803,124094,110854,220554,660,158973,297374,17422,4638.194646,1106136,52,62.74,73.86,101.32,NA
2020-2021,July,31,UTTAR PRADESH,3180,KASHGANJ,1235926,182.413749110495,25,158,2432.718040395,1937,0,6023,1531750,305672,28244,1080,64,9.724,5236.564642395,59117,73582,79893,138088,232,148817,228202,7960,2794.122602,421158,20,74.99,87.05,100.25,NA
2020-2021,July,31,UTTAR PRADESH,3181,AMETHI,2282489,180.358919884451,33,101,2088.647896037,4067,0,18641,3257133,917106,70951,10000,747,55.504,8018.681794037,98161,126625,155689,256005,333,276151,411733,22708,5874.529898,1101822,48,68.1,75.16,104.89,NA
2020-2021,July,31,UTTAR PRADESH,3184,SAMBHAL,1802188,177.099917426437,21,207,1135.385531521,368,114,10924,1464149,458405,51693,598,51,20.11912,3748.511321521,67567,77438,110509,156750,84,190476,253488,11292,2593.00667,331860,18,47.13,50.76,99.83,NA
2020-2021,Aug,31,UTTAR PRADESH,3110,MORADABAD,1787369,183.209729330699,25,178,763.411992864001,1353,63,7622,2006212,462008,40024,1853,95,8.176,4447.163567864,78638,91956,114086,173406,479,200887,282607,8975,3675.575575,527636,28,89.53,92.22,100.49,NA
2020-2021,Aug,31,UTTAR PRADESH,3116,GHAZIABAD,0,198.891220320265,17,0,0.2358613,2,161,16,1811,179,33,0,0,0,3.8377813,105,106,158,269,0,17848,26114,18,3.60192,471,16,66.57,83.48,100,NA
2020-2021,Aug,31,UTTAR PRADESH,3121,FIROZABAD,1690760,182.346891249278,29,106,781.850202274999,741,1,6835,1912585,766762,47293,2171,233,29.31757,4298.707062275,65842,73747,98133,126298,56,192128,239395,7576,3487.53929,576574,20,82.1,83.55,101.77,NA
2020-2021,Aug,31,UTTAR PRADESH,3140,LALITPUR,3261454,192.557550626631,38,139,1807.184989909,918,0,7433,3542355,839275,63038,260086,19294,71.67084,8699.927852409,92982,134517,134382,258009,1742,201803,368819,8351,6821.0720225,1380660,43,85.4,88.65,101.21,NA
2020-2021,Aug,31,UTTAR PRADESH,3156,MAU,3707799,190.375294156461,28,416,3247.975227292,2069,2,7822,3879738,1105195,76752,25919,1671,97.224,10731.261857292,135097,151819,193127,260245,164,302714,390706,9891,7386.06263,1703386,31,83.78,89.26,102.05,NA
2020-2021,Aug,31,UTTAR PRADESH,3161,VARANASI,1251084,185.20584157128,21,162,922.879501286,5418,29,9825,1691360,628374,66893,6427,803,86.09443,4141.471453286,77155,100913,99313,179608,104,185238,291150,15243,3132.497522,717089,41,44.41,50.57,102.29,NA
2020-2021,Aug,31,UTTAR PRADESH,3162,MIRZAPUR,2895556,191.407226281369,32,163,2053.53196632,5375,1,18596,4785352,2061080,155159,46580,3650,68.67952,11281.72101732,145094,203235,196667,347972,454,369403,597463,23971,9159.509531,2051060,53,81.43,80.07,101.23,NA
2020-2021,Aug,31,UTTAR PRADESH,3167,AMROHA,1841913,180.082080947274,24,155,1205.261902687,2315,0,5140,1933802,522503,54708,791,77,91.26247,4778.955255687,79117,99626,115919,193969,248,171157,270088,7455,3482.430883,429605,12,87.96,88.76,100.79,NA
2020-2021,Aug,31,UTTAR PRADESH,3168,KANNAUJ,1443207,177.484193254285,24,179,1082.667199689,2340,0,15329,1632088,551893,58664,621,65,55.448,4034.813419689,66679,74780,104551,154937,110,178640,243555,17669,2896.69822,261656,37,76.05,81.73,104.1,NA
2020-2021,Aug,31,UTTAR PRADESH,3169,AURAIYA,1274102,183.12409024885,25,78,511.470196951,455,0,7722,1562790,714470,59690,7541,590,48.84594,3422.161106951,62136,70357,89486,128794,99,155694,212174,8177,2861.84497,349096,30,59.55,86.45,104.92,NA
2020-2021,Aug,31,UTTAR PRADESH,3179,MAHOBA,1176050,194.058541610388,33,41,468.675878127999,952,1,10160,1388175,416711,50441,1821,224,34.76182,3197.309858128,41988,70969,61550,167970,726,113715,285291,11112,2693.87216,535260,55,90.4,89.36,101.75,NA
2020-2021,Aug,31,UTTAR PRADESH,3180,KASHGANJ,1408036,185.561674416972,28,176,2631.332993658,2332,0,6265,1766812,345766,28334,1180,65,58.232,5968.090924658,61647,77030,80537,138814,478,149804,229342,8597,3278.525931,486712,20,74.17,85.78,100.32,NA
2020-2021,Aug,31,UTTAR PRADESH,3183,SHAMLI,263712,163.090201546193,22,5,45.529278925,130,0,3094,192214,27442,3348,151,32,6.246,365.257478925,8450,9081,21581,25711,18,48255,56614,3224,313.4822,38735,12,62.47,88.1,102.5,NA
2020-2021,Aug,31,UTTAR PRADESH,3184,SAMBHAL,2053154,182.198413118312,24,217,1252.837637024,601,114,11214,1776692,550677,51902,729,51,64.51512,4554.457387024,72186,82908,111530,157905,241,192060,255257,11815,3237.10463,404049,18,46.33,50.07,99.88,NA
2020-2021,May,31,UTTAR PRADESH,3112,SAHARANPUR,237903,123.634911713603,8,67,284.062029212,238,36,9293,350507,166795,66969,708,281,3.52348,720.934529212,39925,45302,91776,139529,0,139793,199755,9531,433.34902,117014,20,81.95,93.31,99.97,NA
2020-2021,May,31,UTTAR PRADESH,3117,BULANDSHAHR,45044,73.8917588135814,9,19,54.347820655,337,226,5172,153740,39327,14895,69,21,3.34,171.289010655,16836,17904,49117,63634,0,133443,167433,5509,113.60119,32298,8,88.96,94.43,103.61,NA
2020-2021,May,31,UTTAR PRADESH,3121,FIROZABAD,378065,78.8929737783286,11,63,575.883445955,247,47,5219,283239,126207,44622,346,194,1.344,800.683115955,25711,28183,86989,114228,1,174188,220087,5466,223.45567,83494,22,84.89,85.78,99.88,NA
2020-2021,May,31,UTTAR PRADESH,3123,MAINPURI,454976,103.794064750901,17,86,897.622993541001,477,19,12678,866181,276666,50265,991,211,2.292,1798.959461541,48876,54830,108932,158321,0,182391,252014,13155,899.044468,205074,34,82.43,80.58,100.4,NA
2020-2021,May,31,UTTAR PRADESH,3130,HARDOI,1560603,108.409054277383,18,156,2688.224929875,2409,16,21088,2203754,814803,164580,1892,438,10.616,5087.909799875,120478,128900,304876,416966,1,628247,798995,23497,2389.06887,429674,33,67.3,73.59,100.19,NA
2020-2021,May,31,UTTAR PRADESH,3131,UNNAO,784730,133.419806701479,15,163,983.949856742998,1498,5,16103,1266228,437752,94187,2737,603,5.562,2678.910806743,79919,88282,188085,267751,0,413854,535645,17601,1689.39895,342031,53,85.67,92.21,99.97,NA
2020-2021,May,31,UTTAR PRADESH,3139,JHANSI,715196,100.988872868686,23,126,1797.26118633401,488,5,12072,1165889,429038,90243,10535,1941,0,2974.67934633401,49781,70164,122872,248040,13,211320,408262,12560,1177.41816,450770,47,86.11,81.84,99.58,NA
2020-2021,May,31,UTTAR PRADESH,3148,BARABANKI,912063,92.9923955280368,19,90,2387.371410942,1952,53,13247,1424162,605888,143683,896,187,0.90534,3712.639110942,73634,86668,218071,350426,3,501106,709389,15199,1324.36236,392143,36,68.33,71.41,100,NA
2020-2021,May,31,UTTAR PRADESH,3149,AYODHYA,679742,111.035257906032,15,137,1582.444187723,219,9,13779,1324242,546223,103348,2125,456,14.042,3066.861707723,84578,94852,165866,266071,0,265859,394398,13998,1470.37552,529196,35,68.46,68.27,100.08,NA
2020-2021,May,31,UTTAR PRADESH,3155,DEORIA,686275,98.6738548427594,19,73,801.456249251,762,92,14659,1330254,373233,52866,37818,5468,5.824,2119.893150251,68036,71096,158063,196149,0,288744,346039,15421,1312.612901,436659,35,89.03,91.63,99.91,NA
2020-2021,May,31,UTTAR PRADESH,3157,AZAMGARH,1236761,121.470195611478,15,236,4015.878721038,1251,18,24541,2304466,991694,165557,4335,736,38.814,6853.932079038,149676,159239,334064,413307,0,605927,718437,25792,2799.239358,911669,43,76.03,90.31,100.04,NA
2020-2021,May,31,UTTAR PRADESH,3168,KANNAUJ,322711,107.570150942344,12,110,640.048005500999,1315,14,13531,502046,172959,58342,175,60,1.792,1181.891645501,40920,44317,101097,151090,0,168324,232498,14846,540.05164,80370,40,78.15,82.48,102.35,NA
2020-2021,May,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,272198,127.409149741979,16,36,260.91246434,527,12,11709,710796,306216,62007,2349,499,9.41341,1175.94501434,42245,52273,80755,146638,1,166363,277387,12236,905.61914,290125,47,92.98,89.3,100.03,NA
2020-2021,May,31,UTTAR PRADESH,3175,BALRAMPUR,749872,90.6212456482955,19,76,1644.445829786,270,63,12584,1232563,233434,35048,18535,3523,18.60858,2780.018353786,62318,68426,132123,185673,7,213945,287058,12854,1116.963944,409151,25,80.38,87.45,100.69,NA
2020-2021,May,31,UTTAR PRADESH,3176,SHRAVASTI,398229,107.479164148657,16,128,621.742898536,184,8,9783,678446,231525,49997,5006,1128,2.016,1352.946988536,40058,47322,86737,155260,0,150385,242368,9967,729.18809,195227,36,82.18,87.81,100.74,NA
2020-2021,May,31,UTTAR PRADESH,3179,MAHOBA,262973,132.190581451745,19,26,300.014940776999,726,2,9498,554629,169494,49805,813,223,11.42,1044.602240777,28510,46271,60102,165459,7,110275,280170,10224,733.1673,217744,52,97.75,94.59,100.15,NA
2020-2021,May,31,UTTAR PRADESH,3181,AMETHI,581454,93.5018647918031,20,66,1950.120911717,893,21,18908,1366855,400473,70458,4264,753,6.268,3234.423825717,65814,81145,153433,254370,4,271593,407553,19801,1278.034914,467579,52,68.55,72.57,101.04,NA
2020-2021,May,31,UTTAR PRADESH,3183,SHAMLI,58968,70.8382874056781,12,1,28.048684925,29,125,2851,23987,3964,3150,39,32,5.798,50.838664925,1963,2041,19772,23698,0,44733,52673,2880,16.99198,3376,13,66.05,88.1,99.61,NA
2020-2021,May,31,UTTAR PRADESH,3184,SAMBHAL,459099,114.940005707992,12,139,997.073612696,126,125,9486,546602,177376,50681,109,42,5.10312,1630.441102696,44718,50216,106020,151735,0,183818,246112,9612,628.26437,121703,17,52.7,53.66,99.74,NA
2020-2021,Oct,31,UTTAR PRADESH,3177,CHITRAKOOT,3569186,194.991529583607,39,92,2561.86833397,2125,0,16549,3535387,1542145,97564,724,36,80.75253,9536.32605197,89267,138533,112461,222806,2918,163501,303320,18674,6893.705188,1502205,52,55.86,63.53,101.15,NA
2020-2021,Oct,31,UTTAR PRADESH,3179,MAHOBA,1564427,196.620325649318,36,45,468.675878127999,1024,1,10266,1572919,465939,50685,2041,229,50.73001,3612.084348128,43667,74043,62069,168733,1190,117841,290592,11290,3092.67846,599941,55,86.9,83.26,102.32,NA
2020-2021,Oct,31,UTTAR PRADESH,3180,KASHGANJ,2134574,191.142841906726,34,191,2631.332993658,3098,0,6439,2299984,442048,28437,1440,65,103.90374,7131.491514658,66004,83037,81421,139767,1573,151204,230910,9537,4396.254781,623492,20,71.64,80.91,100.68,NA
2020-2021,Dec,31,UTTAR PRADESH,3121,FIROZABAD,2111246,194.078333641579,37,118,802.669888329999,1223,1,8560,2795389,1101778,47522,3817,216,108.39376,6336.30803833,73757,83466,100164,127340,1071,201779,248912,9783,5425.24439,871667,32,79.09,79.5,103.12,NA
2020-2021,Dec,31,UTTAR PRADESH,3126,PILIBHIT,3131085,194.125732844976,25,457,2990.835474234,6730,0,11622,3367206,627348,53338,8533,609,220.18096,9747.629758134,130971,160001,168998,272880,785,315131,452418,18352,6536.6133239,560454,37,60.5,65.44,101.54,NA
2020-2021,Dec,31,UTTAR PRADESH,3127,SHAHJAHANPUR,4019479,193.714934756759,28,345,2548.886165728,5964,4,11334,4182119,1204903,90926,3173,188,288.53504,10938.810298028,144259,169446,195911,307823,2109,390173,549647,17298,8101.3890923,573146,34,55.05,59.91,107,NA
2020-2021,Dec,31,UTTAR PRADESH,3130,HARDOI,8714941,194.439470410383,45,261,5659.879700923,8093,2,29183,10046987,3682525,168328,10384,473,352.10564,25547.293655923,222587,244051,316508,429961,7239,654058,828029,37276,19535.308315,2029052,40,64.42,69.65,104.15,NA
2020-2021,Dec,31,UTTAR PRADESH,3135,ETAWAH,3535101,189.058443432539,39,103,2085.67709354,5076,0,13805,3872341,1360916,60547,5896,226,111.88099,9518.54570254,97547,110753,117608,162076,2937,199348,257489,18881,7320.987619,776696,35,52.02,68.08,108.72,NA
2020-2021,Dec,31,UTTAR PRADESH,3138,JALAUN,6057277,192.826695679384,49,471,5143.664930465,7426,0,23257,6663055,2156415,119470,8972,509,220.47491,18212.288628265,133785,205142,166492,351652,5009,251193,491469,30683,12848.1487878,2308730,53,67.65,65.32,103.52,NA
2020-2021,Dec,31,UTTAR PRADESH,3139,JHANSI,3973187,194.021133766941,53,291,4134.63107540101,6073,0,11300,4720247,1629984,92131,44042,2070,209.17126,13502.079081401,88866,132557,126187,253071,8450,221197,422288,17373,9158.276746,1721125,48,63.12,57.26,102,NA
2020-2021,Dec,31,UTTAR PRADESH,3141,HAMIRPUR,4559049,195.01102298867,48,148,3034.623795351,3351,0,14056,4536365,985936,60177,1893,121,141.69476,12022.730348351,93973,144352,122334,236057,6418,204920,377201,17407,8846.411793,1809650,50,63.81,76.57,101.48,NA
2020-2021,Dec,31,UTTAR PRADESH,3143,FATEHPUR,4559393,192.978804404972,40,242,4471.888367189,8319,0,28698,5468457,2286448,117621,2701,119,298.41464,15323.265945189,133841,154968,190391,269905,4956,373821,489188,37017,10552.962938,1885772,55,70.26,74.78,100.51,NA
2020-2021,Dec,31,UTTAR PRADESH,3147,GONDA,6094508,191.341102797209,42,244,4455.493481957,11400,161,27714,6223846,1368668,62836,13414,617,459.04406,16823.313114757,147118,159217,238860,290073,4262,429890,507595,39114,11908.7755728,2041964,49,62.42,57.79,100.76,NA
2020-2021,Dec,31,UTTAR PRADESH,3148,BARABANKI,5093273,190.056394532986,42,150,5648.77136248,6458,1,19313,6365156,2581051,145398,4085,198,349.18628,18095.34364248,148067,179534,222495,355777,7551,514318,725309,25771,12097.386,1687250,43,47.79,53.91,99.95,NA
2020-2021,Dec,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,10065548,188.666461634453,40,189,12382.313104535,5035,0,29041,9609872,1882715,84807,13347,444,489.02684,31001.945414535,235851,262137,318661,411665,6202,474263,592972,34076,18130.60547,4630297,47,60.47,51.48,100.56,NA
2020-2021,Dec,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,19774,195.888273563095,26,0,0,44,99,174,18599,7443,627,159,19,0,36.43326,693,788,1431,1829,0,16767,19347,218,36.43326,3438,22,18.52,58.06,112.92,NA
2020-2021,Dec,31,UTTAR PRADESH,3169,AURAIYA,1841677,192.065455792624,32,87,673.307782743,1140,0,7638,2224674,1007428,60492,11005,596,149.17456,5095.312600743,68955,78646,91277,130725,1068,163759,220878,8778,4272.830258,501488,31,56.61,76.57,104.85,NA
2020-2021,Nov,31,UTTAR PRADESH,3109,BIJNOR,3304201,191.28096969218,21,351,2027.81945851201,2128,0,17369,3391138,1407524,128754,10524,761,211.50249,8725.923598512,156312,194456,187653,296008,768,273334,405111,19497,6486.60165,863359,22,66.66,71.72,104.66,NA
2020-2021,Nov,31,UTTAR PRADESH,3110,MORADABAD,2424027,187.156198257058,33,206,763.411992864001,1823,63,8571,2854254,651054,40286,2165,100,110.91176,6216.237027864,85445,100958,115532,175212,2199,206906,289816,10394,5341.913275,740875,26,83.7,85.19,101.59,NA
2020-2021,Nov,31,UTTAR PRADESH,3124,BUDAUN,4311772,191.112186296433,34,507,1117.824439954,3720,1,17299,4155356,779488,49967,3624,182,357.25554,9416.471679954,122011,133724,172194,230862,1753,308629,397344,21019,7941.3917,778640,30,82.36,85.65,100.24,NA
2020-2021,Nov,31,UTTAR PRADESH,3125,BAREILLY,3462835,191.853569302977,23,592,2381.969490814,7612,0,14559,3805659,835447,71514,1731,197,329.64051,10012.902627814,163333,198949,197950,310729,1084,317772,457461,22171,7301.292627,678771,29,63.91,67.37,101.69,NA
2020-2021,Nov,31,UTTAR PRADESH,3132,LUCKNOW,1633674,195.724313494461,34,111,1540.780244644,3027,5,9635,2002970,1309387,96113,4760,381,153.56098,5614.640506644,58206,70230,82758,145178,953,209462,317447,12662,3920.299282,464889,29,60.91,67.93,101.79,NA
2020-2021,Nov,31,UTTAR PRADESH,3136,KANPUR DEHAT,3318194,196.671341654265,35,283,1423.319325828,2038,1,15014,3280562,1158553,72650,19521,1244,176.42144,8051.666065028,92597,111520,117425,191104,1359,261970,384823,17052,6451.9252992,736024,39,68.18,79.32,102.63,NA
2020-2021,Nov,31,UTTAR PRADESH,3142,BANDA,4480798,194.469723901192,37,74,5536.03296378101,5698,0,17079,4068797,1063421,92410,2194,217,206.85745,13655.468705781,108920,162425,160408,339827,2986,284497,543946,22777,7912.578292,1672365,72,67.12,63.84,101.2,NA
2020-2021,Nov,31,UTTAR PRADESH,3143,FATEHPUR,4486024,194.28717034822,39,224,4471.888367189,7845,0,20752,5115322,2134416,117619,2636,119,275.72243,14686.025165189,129776,149535,190302,269853,3024,372842,488218,28597,9938.414368,1741224,43,71.6,76.49,100.26,NA
2020-2021,Nov,31,UTTAR PRADESH,3147,GONDA,5580506,188.625522428659,39,237,4455.493481957,7503,161,25671,5665185,1244900,62626,12192,619,433.03636,15574.514644757,141657,152840,237808,288981,2201,427737,505280,33174,10685.9848028,1833782,43,62.73,59.17,100.78,NA
2020-2021,Nov,31,UTTAR PRADESH,3150,SULTANPUR,5345644,192.891374747069,41,162,2890.777765045,9526,0,24968,5612196,1536272,85272,10234,594,198.65784,13914.877622945,135503,154019,210009,289934,3876,444785,568360,34494,10825.4420179,2061390,47,62.76,68.99,100.69,NA
2020-2021,Nov,31,UTTAR PRADESH,3154,GORAKHPUR,4883950,192.624573623798,31,177,3063.557060374,3018,3,20717,4987966,1367670,89342,13218,879,353.02694,13024.632240374,158854,175736,225056,311945,1014,478334,611561,23735,9608.04824,1894220,53,65.91,62.57,99.82,NA
2020-2021,Nov,31,UTTAR PRADESH,3158,JAUNPUR,7040639,189.126718453,42,268,6833.44561464699,12292,4,31080,8631106,3120387,136008,35081,1749,428.2365,23585.409658647,202149,214158,288911,347927,3660,600381,703049,43372,16323.727544,3589588,37,67.61,61.75,100.11,NA
2020-2021,Nov,31,UTTAR PRADESH,3159,BALLIA,4240809,193.105344234244,32,175,1820.300195588,3704,2,19013,4282578,683002,44888,91182,5924,312.71036,10402.897544588,132003,151497,194234,272592,495,387063,501934,22717,8269.886989,1520605,39,78.5,82.53,101.59,NA
2020-2021,Nov,31,UTTAR PRADESH,3181,AMETHI,4496632,194.532666060328,42,127,3151.85710868399,7548,0,21847,4654167,1283052,72124,13379,754,202.66684,12408.399096684,110691,145525,158383,258424,2275,292187,429262,29395,9053.875148,1537995,49,58.94,61.74,105.07,NA
2020-2021,Sep,31,UTTAR PRADESH,3112,SAHARANPUR,1345760,186.517724847029,20,168,345.003564295,497,0,12343,1533954,700430,70462,3400,307,57.77526,3263.874925295,75266,90614,98254,147765,162,152628,215740,12840,2861.096101,498708,22,73.78,89.48,100.39,NA
2020-2021,Sep,31,UTTAR PRADESH,3122,ETAH,2042997,187.943785912483,39,91,1256.841778905,1683,7,10141,2392274,496865,34750,570,48,38.61088,5791.582983905,60788,71261,97030,145077,670,197617,277062,11824,4496.130325,602737,22,73.9,73.99,103.82,NA
2020-2021,Sep,31,UTTAR PRADESH,3127,SHAHJAHANPUR,3394997,190.771846071889,23,320,1862.638794719,2599,4,13126,3164893,911780,90589,2403,188,114.184,8014.547597019,134516,156783,194055,305772,532,383083,541893,15725,6037.7248023,430467,34,63.01,68.54,106.44,NA
2020-2021,Sep,31,UTTAR PRADESH,3130,HARDOI,7292308,185.667052897564,38,242,4512.381264678,6383,2,23660,7988572,2920633,167519,7848,470,102.08088,19446.608345678,206881,225860,314275,427372,1584,646207,819058,30043,14832.146201,1583978,31,66.99,75.61,103.22,NA
2020-2021,Sep,31,UTTAR PRADESH,3134,FARRUKHABAD,1963916,186.316039310529,33,122,827.728876157,2077,0,9877,2258021,316793,19294,2640,173,61.2216,5096.005770157,67708,73404,97796,126262,320,198778,244285,11954,4207.055294,381005,33,77.12,77.38,102.44,NA
2020-2021,Sep,31,UTTAR PRADESH,3144,PRATAPGARH,5361240,187.879238717718,37,79,2085.15629908,4462,15,14008,6377411,2918556,160202,9247,594,159.61088,14226.59841578,170237,187329,275972,366225,2693,529413,673523,18470,11981.8312367,2625041,40,62.31,79.47,101.11,NA
2020-2021,Sep,31,UTTAR PRADESH,3145,PRAYAGRAJ,5963487,192.442448448967,30,315,3483.929301527,5883,3,26372,6213697,3013864,218657,3000,224,182.18234,15623.902287527,200738,255368,277154,441593,1103,497865,738678,32255,11957.790646,2264351,44,70.19,73.26,101.96,NA
2020-2021,Sep,31,UTTAR PRADESH,3150,SULTANPUR,3790542,186.667783520269,37,140,2499.824173848,8161,0,19680,4795054,1327017,84715,9073,583,103.83968,11554.484874248,127919,145141,207491,287258,1992,423239,545144,27841,8950.8210204,1756070,43,70.08,77.01,100.49,NA
2020-2021,Sep,31,UTTAR PRADESH,3154,GORAKHPUR,4241229,189.034289845398,28,170,1354.555477046,2551,4,15534,4311533,1183059,88810,11478,871,161.7526,9666.583865046,153763,169625,223363,310001,285,468157,600289,18085,8150.275788,1641636,41,73.11,72.42,99.41,NA
2020-2021,Sep,31,UTTAR PRADESH,3162,MIRZAPUR,4989821,191.930419240871,34,167,2053.53196632,5842,1,19329,5215689,2240155,155518,51913,3679,94.0096,12158.03533032,149380,209591,197881,349750,824,374710,604188,25171,10010.493764,2218491,54,78.23,71.26,101.52,NA
2020-2021,Sep,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,13325,189.347826086957,25,0,0,14,100,172,16422,6836,630,156,19,0,31.0947,636,725,1432,1832,0,16686,19243,186,31.0947,3031,15,19.2,64.07,111.24,NA
2020-2021,Sep,31,UTTAR PRADESH,3167,AMROHA,2061026,187.586236098769,27,165,1205.261902687,2598,0,5451,2228220,599339,54656,985,79,93.12687,5478.222802687,82022,103695,116213,194038,456,172423,271515,8049,4179.83403,488571,12,85.29,85.15,100.79,NA
2020-2021,Sep,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,4593898,191.243044475761,35,112,5106.567999783,6913,2,10054,4969381,1495904,103123,9393,586,108.07133,14718.234845783,139129,171803,197491,317654,583,360656,532719,16967,9503.595516,2093554,46,74.15,68.48,101.48,NA
2020-2021,Sep,31,UTTAR PRADESH,3177,CHITRAKOOT,2959061,191.073063209939,37,90,2561.86833397,1776,0,16385,3231881,1421347,97476,655,34,58.29114,8795.41349997,86840,134423,112101,222334,2006,162139,301662,18161,6175.254026,1378226,51,58.59,67.21,101.14,NA
