fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2018-2019,Nov,31,UTTAR PRADESH,3119,MATHURA,771579,167.642836723333,35,33,790.384978516,1112,21,4083,930482,333801,40239,1837,247,94.32624,2444.597638516,26363,36774,57707,100852,116,129585,215551,5195,1559.88642,315853,21,60.61,77.13,126.43,NA
2018-2019,Nov,31,UTTAR PRADESH,3128,KHERI,2817790,161.359665079511,31,325,642.6027687803,29373,1,25727,3517193,1324301,167493,20931,6901,238.71172,6556.6453337803,111407,141948,257689,428293,252,520596,757278,55100,5675.330845,1021089,87,74.69,46.64,107.75,NA
2018-2019,Nov,31,UTTAR PRADESH,3132,LUCKNOW,875697,176.211837617606,30,42,739.384380859,5552,42,4707,801614,521460,85623,1637,325,83.91335,2235.836490859,26113,30692,69523,125142,101,190456,293996,10259,1412.53876,250298,78,65.41,62.2,115.1,NA
2018-2019,Nov,31,UTTAR PRADESH,3133,RAE BARELI,2250301,165.387250134836,30,139,3393.545700276,18939,0,16123,2293527,706691,115789,4803,825,285.36312,7472.110056676,74731,89375,178520,327451,422,312199,518055,35062,3793.2012364,893114,65,41.27,30.01,100.42,NA
2018-2019,Nov,31,UTTAR PRADESH,3135,ETAWAH,966830,180.821649810111,31,34,392.236612065,4072,4,9305,864451,366677,42895,2372,148,93.03589,2048.387062065,27415,29729,62846,93898,103,143334,195036,13377,1563.11456,242032,71,49.03,60.46,122.28,NA
2018-2019,Nov,31,UTTAR PRADESH,3136,KANPUR DEHAT,872130,172.456627803388,28,134,414.073003291,3178,1,13738,720646,288665,55052,3763,847,69.75148,1726.626273291,25713,29862,71165,128096,34,214253,329965,16916,1242.80179,239343,80,70.18,50.81,116.36,NA
2018-2019,Nov,31,UTTAR PRADESH,3137,KANPUR NAGAR,735163,165.147295010306,27,63,227.785665511,3832,2,6630,534161,199171,49411,9582,2383,61.19157,1171.129678011,19289,22349,62465,116449,30,199972,308010,10462,882.1524425,147720,72,71.35,59.52,112.31,NA
2018-2019,Nov,31,UTTAR PRADESH,3141,HAMIRPUR,1507929,166.011433787499,37,48,1350.33505575,4753,6,9806,1354057,357575,52132,772,74,158.69203,3756.91652575,36101,53213,88197,178712,506,162202,313785,14559,2247.88944,521385,60,64.28,67.63,116.87,NA
2018-2019,Nov,31,UTTAR PRADESH,3147,GONDA,4142978,172.896156684133,39,137,5791.063909673,18862,161,23052,4004745,866161,52075,10164,472,433.07948,13148.193579673,102500,110764,179868,224992,626,320699,387495,41914,6924.05019,1409256,71,53.32,56.04,119.21,NA
2018-2019,Nov,31,UTTAR PRADESH,3148,BARABANKI,2246708,172.012982064844,28,58,2389.608019786,12998,1,14788,1868732,761107,136001,1366,157,195.402,5799.471659786,64740,77014,196087,323920,268,447765,646637,27786,3214.46164,536204,68,52.03,47.43,102.05,NA
2018-2019,Nov,31,UTTAR PRADESH,3149,AYODHYA,2624583,169.135701950524,36,115,2135.847730989,13667,1,12020,2192334,860071,87837,4823,369,230.0868,6073.954030989,59508,69068,129699,213535,814,229996,350018,25687,3708.0195,851793,64,63.84,60.32,116.92,NA
2018-2019,Nov,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,5856618,168.335076318556,32,103,6263.246093642,6981,7,11472,5281743,1161515,77572,5593,299,545.01492,15699.287123642,160155,180999,244422,332641,263,364433,476135,18453,8891.02611,2541828,43,52.85,56.37,112.7,NA
2018-2019,Nov,31,UTTAR PRADESH,3158,JAUNPUR,3030514,182.898881104051,38,95,3747.39865626499,18145,19,17790,3055512,1193165,98521,12149,1510,318.48343,9654.37934626499,79417,84993,176349,229032,741,396214,489382,35935,5588.49726,1337265,72,87.26,62.27,107.14,NA
2018-2019,Nov,31,UTTAR PRADESH,3167,AMROHA,1248231,179.838444384632,31,95,1114.934485951,4658,15,3220,1694172,482895,53192,237,33,182.16242,4343.869475951,54108,68007,104509,179101,583,151161,245818,7878,3046.77257,391309,6,75.65,80.98,118.85,NA
2018-2019,Nov,31,UTTAR PRADESH,3171,CHANDAULI,1644274,174.747852330963,36,154,1697.647991824,6047,4,11712,1660172,559959,77080,8909,1021,174.9639,4773.726806824,45729,65959,95475,208285,267,233231,443501,17759,2901.114915,620453,70,67.44,50.9,109.38,NA
2018-2019,Nov,31,UTTAR PRADESH,3176,SHRAVASTI,1044479,166.410005505697,32,80,422.637118206,4573,0,4574,888171,312464,49874,4735,1341,75.09779,1975.740318206,27501,33950,72093,136515,122,126065,213580,9147,1478.00541,301839,66,83.25,66.87,116.71,NA
2018-2019,Nov,31,UTTAR PRADESH,3182,HAPUR,51832,172.26868568844,29,8,4.751039515,178,63,127,106124,51495,3502,37,6,4.15953,191.728989515,3612,3957,7775,8948,3,12000,13797,305,182.81842,33045,0,58.49,74.94,105.7,NA
2018-2019,Sep,31,UTTAR PRADESH,3119,MATHURA,607454,167.60388415224,32,28,377.7596631,768,60,3972,774223,281177,40256,1330,247,63.29501,1738.6824931,24056,33446,57642,100850,71,129478,215497,4740,1297.62782,266222,22,70.28,87.95,126.75,NA
2018-2019,Sep,31,UTTAR PRADESH,3120,AGRA,1253470,175.383213105632,28,59,344.351916288,2400,35,3130,898545,286739,37803,7796,931,55.4386,1975.687608488,31894,37678,73017,108626,14,156096,212812,5530,1575.8970922,255027,51,83.49,82.63,106.63,NA
2018-2019,Sep,31,UTTAR PRADESH,3126,PILIBHIT,1243104,178.681535285622,23,144,1941.448548935,8987,3,6206,1238649,242600,50461,1980,504,160.76204,4315.447638935,52234,61939,130705,223672,101,277119,409615,15193,2213.23705,270680,69,51.26,47.85,102.88,NA
2018-2019,Sep,31,UTTAR PRADESH,3131,UNNAO,2239105,161.608472197311,29,104,639.080905734,13929,1,17253,1756215,631605,86730,3134,537,127.23135,3604.504485734,59716,67015,150319,223534,52,365409,481666,31182,2838.19223,504517,84,70.38,46.88,105.38,NA
2018-2019,Sep,31,UTTAR PRADESH,3135,ETAWAH,677688,179.700899835367,27,26,334.541395967,3142,7,9499,673012,293591,42881,1816,148,68.99429,1612.944305967,24109,26086,62669,93708,24,142878,194520,12641,1209.40862,188105,72,49.77,61.5,127.05,NA
2018-2019,Sep,31,UTTAR PRADESH,3139,JHANSI,3145331,175.041825420012,43,185,1709.638941229,5778,1,12512,1971612,661735,84692,22346,1851,174.95964,5335.744216229,45108,66316,108183,225560,1187,186658,372096,18290,3451.145635,731797,52,60.56,57.56,117.58,NA
2018-2019,Sep,31,UTTAR PRADESH,3144,PRATAPGARH,2284535,162.312635777459,36,69,4573.101192163,7677,20,39549,3603783,1858572,126016,4865,420,269.49427,10691.990637163,98423,109039,188002,260663,438,372183,511346,47226,5849.395175,1654789,81,50.56,48.07,114.87,NA
2018-2019,Sep,31,UTTAR PRADESH,3145,PRAYAGRAJ,2871991,169.311206351572,29,151,1453.153289699,21341,0,25081,2080115,1102494,163336,2178,98,183.77362,5158.794709699,70409,89173,178763,298953,100,367587,569540,46422,3521.8678,805363,82,78,34.6,113.03,NA
2018-2019,Sep,31,UTTAR PRADESH,3146,BAHRAICH,2489307,182.007754819368,31,192,1592.872007402,17728,1,38164,2967298,570836,75898,14143,2808,266.84,7260.424476002,94387,115203,214012,351532,119,436008,634467,55892,5400.7124686,1117101,84,69.88,43.49,111.47,NA
2018-2019,Sep,31,UTTAR PRADESH,3156,MAU,3864227,177.600139376773,37,291,3136.372081869,7350,2,13081,2892878,828944,63865,20215,1203,227.488,8501.615441869,77558,86449,151198,209092,422,236444,314365,20431,5137.75536,1240591,60,63.74,57.57,105.39,NA
2018-2019,Sep,31,UTTAR PRADESH,3163,SONBHADRA,1534908,171.987158970443,31,143,1385.88976768,11399,7,18700,2037536,695433,123179,600278,120690,173.55333,5063.74337708,65709,92774,152836,376978,143,340926,755999,30099,3504.3002794,927260,85,81.64,48.52,105.5,NA
2018-2019,Sep,31,UTTAR PRADESH,3169,AURAIYA,628196,159.709406062182,25,33,224.953716785,4463,1,11968,553728,274079,52021,2249,573,41.31908,1150.628496785,22124,24462,70542,106474,7,131118,184694,16431,884.3557,196771,84,59.62,26.87,108.19,NA
2018-2019,Sep,31,UTTAR PRADESH,3171,CHANDAULI,1256978,180.17758114792,33,144,1345.19640257,3191,9,12937,1410603,483276,77105,7753,1021,110.5779,3997.36466757,42207,60625,95338,208201,153,232332,442282,16128,2541.590365,530399,69,68.2,54.79,110.31,NA
2018-2019,Sep,31,UTTAR PRADESH,3181,AMETHI,1858731,196.496967986782,29,47,1471.81517862,7326,7,17038,1222620,374835,57775,5520,811,161.55907,4035.78547862,41536,47974,110231,184871,54,224205,342656,24364,2402.41123,411335,77,48.78,42.25,111.14,NA
2018-2019,Sep,31,UTTAR PRADESH,3182,HAPUR,39894,160.68718000089,27,5,4.644519515,130,110,127,89844,43598,3403,37,6,3.82353,152.835839515,3221,3528,7620,8779,0,11714,13486,257,144.36779,28241,0,69.36,86.16,106.8,NA
2018-2019,Sep,31,UTTAR PRADESH,3183,SHAMLI,246563,161.223969702548,31,2,70.6850846,202,2,767,190115,17221,2566,27,13,16.209416,393.4054506,6100,6699,17454,21471,36,35859,42867,969,306.51095,47952,7,68.32,86.76,127.37,NA
2018-2019,Oct,31,UTTAR PRADESH,3112,SAHARANPUR,573832,171.295543315547,17,63,389.206878955,1738,3,3191,523057,221517,61187,780,205,70.49155,1355.671758955,30224,35093,79758,123714,57,118222,173613,4929,895.97333,162409,14,56.41,89.46,107.67,NA
2018-2019,Oct,31,UTTAR PRADESH,3115,MEERUT,268430,163.899561704123,31,18,106.335091935,672,16,1035,221768,110251,12600,123,8,6.10634,475.918211935,6979,8458,19205,25655,46,53275,65740,1707,363.47678,74743,46,58.3,72.44,127.41,NA
2018-2019,Oct,31,UTTAR PRADESH,3116,GHAZIABAD,728,115.625,11,0,0,1,161,5,112,32,19,0,0,0,0.1295,10,10,67,196,0,17605,25860,6,0.1295,24,0,50,78.57,100,NA
2018-2019,Oct,31,UTTAR PRADESH,3125,BAREILLY,668351,180.358763415485,21,133,510.025450606,3751,11,6289,974620,257313,61336,167,46,155.66953,2423.507560606,46044,52062,135246,221586,64,261209,389276,10040,1757.81258,150754,42,69.17,72.99,128.71,NA
2018-2019,Oct,31,UTTAR PRADESH,3127,SHAHJAHANPUR,1959600,169.359085217658,24,147,1176.641188387,8941,1,14797,1340931,423305,86663,414,80,124.99215,3572.621813387,55365,64350,155642,259018,97,308369,458566,23738,2270.988475,305872,74,56.77,39.45,123.51,NA
2018-2019,Oct,31,UTTAR PRADESH,3134,FARRUKHABAD,644518,174.574889784198,21,40,313.845631114,3789,2,8232,553006,83391,15133,500,67,66.6961,1345.951346114,25456,28591,63430,88689,0,150458,193452,12021,965.409615,137969,68,65.48,57.37,111.63,NA
2018-2019,Oct,31,UTTAR PRADESH,3145,PRAYAGRAJ,3017812,168.217061681487,31,174,1464.129289699,24017,0,25587,2352359,1198452,163124,2336,95,220.58562,5641.784099699,75721,96123,178765,298688,176,367901,569641,49604,3957.06919,912939,82,75.58,32.93,113.41,NA
2018-2019,Oct,31,UTTAR PRADESH,3148,BARABANKI,1796063,189.695231246561,25,49,1466.309558285,11795,2,15227,1480995,611424,135994,1117,157,186.42,4462.106448285,57227,67646,196078,323917,148,447740,646627,27022,2809.37689,432064,69,54.94,49.61,102.49,NA
2018-2019,Oct,31,UTTAR PRADESH,3152,MAHARAJGANJ,2613492,184.094540574229,30,544,2606.1789741,12214,0,9061,3509087,940696,103467,16688,2766,373.28382,9439.5003851,115275,144172,211621,388540,243,326331,555792,21275,6460.037591,1355238,71,56.13,56.48,110.02,NA
2018-2019,Oct,31,UTTAR PRADESH,3154,GORAKHPUR,2689521,179.089445724129,32,102,762.857637805,11071,3,14495,2741126,783977,70481,7390,728,197.61376,5869.538757805,84500,93667,164142,237331,111,373493,495451,25566,4909.06736,1087738,75,53.45,59.48,112.49,NA
2018-2019,Oct,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,5637,172.501139298192,17,0,0,67,84,151,6583,1557,548,56,14,0,11.35575,380,431,1268,1766,1,16002,18469,218,11.35575,1176,24,12.48,90.03,119.35,NA
2018-2019,Oct,31,UTTAR PRADESH,3166,HATHRAS,370062,165.302718830455,23,27,145.123117387,988,5,1342,408227,118796,17687,312,44,41.36954,861.302987387,17060,19087,38084,59600,30,73282,106235,2330,674.81033,48506,16,65.54,88.78,104.25,NA
2018-2019,Oct,31,UTTAR PRADESH,3180,KASHGANJ,901791,166.372648686279,28,88,404.783713465,2181,1,2020,836022,173482,24864,842,71,70.00855,1865.704208465,29006,34755,61032,112485,113,130245,206695,4201,1390.911945,199163,31,60.11,76.85,113.52,NA
2018-2019,March,31,UTTAR PRADESH,3110,MORADABAD,1849737,174.971723889646,39,146,796.614139076,8840,62,3929,2158253,496853,35760,378,17,290.46598,4863.412599076,55235,68988,92952,148859,783,158874,234907,12769,3776.33248,653912,65,79.97,66.61,108.61,NA
2018-2019,March,31,UTTAR PRADESH,3116,GHAZIABAD,1510,175,12,0,0,3,161,3,188,51,19,0,0,0,0.329,15,15,71,200,0,17611,25866,6,0.329,100,0,36.17,64.89,100,NA
2018-2019,March,31,UTTAR PRADESH,3119,MATHURA,1092780,174.292524683682,38,33,894.079477141,1528,16,3976,1095258,388647,40192,2616,247,171.57183,2974.604127141,28482,39623,57790,100889,156,129877,215922,5504,1908.95282,369346,20,57.45,74.32,131.84,NA
2018-2019,March,31,UTTAR PRADESH,3121,FIROZABAD,1428751,178.45692254717,44,55,666.186135286,5819,2,1608,1698905,800210,39243,2008,109,214.61621,3912.615925286,38159,44480,68271,92058,370,141075,182119,7427,3031.81358,542753,54,79.98,77.25,107.26,NA
2018-2019,March,31,UTTAR PRADESH,3122,ETAH,1851670,175.877246472726,42,67,1048.44904838,6436,4,4862,1497403,393636,33614,251,11,251.80563,3933.84584338,34824,39651,68820,110140,468,150620,221275,11298,2633.591165,389011,69,65.68,54.53,122.67,NA
2018-2019,March,31,UTTAR PRADESH,3129,SITAPUR,7226060,176.339238652766,43,545,4045.30817269201,77744,1,29740,8076814,3264168,325595,11692,908,1078.09298,19365.993467692,187673,255805,351802,704001,1469,629153,1107209,107484,14242.592315,2462358,85,67.53,33.06,114.1,NA
2018-2019,March,31,UTTAR PRADESH,3134,FARRUKHABAD,1075252,178.163645740373,33,49,605.960490184,7141,0,7498,1201232,149428,15068,1036,67,196.77637,2942.895585184,35907,41310,63778,88991,6,151302,194304,14639,2140.158725,318812,68,70.64,53.52,112.06,NA
2018-2019,March,31,UTTAR PRADESH,3137,KANPUR NAGAR,1065738,170.236318904089,36,81,437.295685679,5782,1,5357,952048,352565,49233,17374,2380,168.68935,2226.716505079,26277,30898,62467,116085,144,199544,306976,11139,1620.7314694,245373,70,66.15,59.3,112.49,NA
2018-2019,March,31,UTTAR PRADESH,3153,BASTI,6967087,178.202038381822,50,167,7530.526902199,26541,9,14136,7519445,1882913,96632,3893,146,706.88132,21637.212487199,150125,182812,231780,358437,2777,361776,531575,40677,13399.804265,3308149,54,61.32,56.61,120.2,NA
2018-2019,March,31,UTTAR PRADESH,3155,DEORIA,3594558,184.257587364316,44,70,2936.092617745,9397,3,7254,3352284,997609,49735,100638,4661,554.99692,9667.927157745,75150,79550,128281,161526,604,238593,291167,16651,6176.83762,1185524,47,63.68,62.16,100.95,NA
2018-2019,March,31,UTTAR PRADESH,3156,MAU,5841811,178.903722844644,50,363,5840.135658335,16680,1,7615,4886559,1354443,64035,36440,1300,585.712,15168.083628335,96636,108847,152683,210493,2590,240605,318878,24295,8742.23597,2094165,56,52.65,46.36,104.93,NA
2018-2019,March,31,UTTAR PRADESH,3157,AZAMGARH,6928944,178.996552522635,42,145,7673.829876617,27907,14,11591,6792938,2638501,120670,7663,373,1086.79599,20919.750701617,160640,173435,235025,299523,529,484395,586435,39498,12159.124835,2745996,64,51.83,50.82,120.34,NA
2018-2019,March,31,UTTAR PRADESH,3165,BAGHPAT,123293,178.019246377988,40,6,25.568042543,487,4,369,98564,36197,3741,27,11,11.24891,212.279842543,2425,2888,7809,11617,41,32134,44555,856,175.46289,26938,5,36.82,82.34,124.4,NA
2018-2019,March,31,UTTAR PRADESH,3169,AURAIYA,1202937,171.245177450805,36,49,509.208992588,11658,0,8161,1315435,574492,51906,5000,569,188.25025,2950.078242588,35678,40476,70804,106555,169,132977,186482,19819,2252.619,435640,82,52.69,31.99,110.21,NA
2018-2019,March,31,UTTAR PRADESH,3171,CHANDAULI,1964893,178.213117395416,41,167,2251.85893538,10954,2,10001,2274697,755100,76884,10746,1019,387.0185,6692.68587038,54909,79368,95647,207886,545,234226,444425,20955,4053.808435,819356,69,65.82,46.3,109,NA
2018-2019,March,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,3670688,177.358949482624,44,122,4300.441741971,16298,0,9768,4123987,1459119,93356,6623,511,652.99206,12267.693821971,92797,113003,143943,247295,1170,271344,429510,26066,7314.26002,1818371,66,62.38,60.45,103.54,NA
2018-2019,March,31,UTTAR PRADESH,3180,KASHGANJ,1187542,177.389729250072,39,113,1001.014720304,3957,1,1883,1405282,286138,24844,1107,69,208.93842,3702.779075304,35412,43348,61175,112495,588,131184,207740,5840,2492.825935,338856,31,64.68,79.47,110.75,NA
2018-2019,March,31,UTTAR PRADESH,3184,SAMBHAL,1922549,177.789810674934,38,158,1174.64068008,6532,115,2740,2068453,615442,43734,373,13,291.1398,5143.27915268,53147,62594,90870,133261,885,159448,218584,9272,3677.4986726,477686,42,62.48,60.14,120.23,NA
2018-2019,June,31,UTTAR PRADESH,3112,SAHARANPUR,130876,147.94935864262,13,50,317.591594575,1174,90,3017,307239,135609,60988,473,205,48.39425,820.543974575,23104,26420,79164,122964,22,117240,172375,4191,454.55813,100612,14,77.36,83.84,105.76,NA
2018-2019,June,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,116016,147.149723045442,18,8,108.660598132,441,62,1270,113376,35970,11681,343,85,12.39727,287.890338132,6208,6518,29466,37279,0,77293,96519,1711,166.83247,24999,4,49.91,56.1,108.8,NA
2018-2019,June,31,UTTAR PRADESH,3126,PILIBHIT,266466,140.271799114884,18,116,1165.678161439,7621,27,4069,783174,157850,50557,1315,504,115.79294,2380.043361439,41606,48584,130369,223271,22,276381,408623,11690,1098.57226,166451,68,59.54,50.44,102.2,NA
2018-2019,June,31,UTTAR PRADESH,3128,KHERI,1028551,142.349438942823,21,219,159.9599633593,5149,37,40914,1539950,612298,167854,10846,6896,77.34949,2429.4196383593,72872,90449,256796,427862,5,518288,754867,46063,2192.110185,454539,87,84.94,51.44,113.53,NA
2018-2019,June,31,UTTAR PRADESH,3129,SITAPUR,1806515,147.240841995606,25,360,942.898830107999,11326,24,67159,2559182,1149520,326129,2883,906,261.02862,4972.088575108,101119,133897,346660,697643,11,616849,1091012,78485,3768.161125,851085,86,84.57,28.53,126.26,NA
2018-2019,June,31,UTTAR PRADESH,3135,ETAWAH,152672,173.22768301123,20,21,291.791661247,1597,18,9767,343886,155318,42824,1045,146,55.37877,942.876181247,16414,17700,62232,93252,1,141021,192378,11364,595.70575,104122,73,60.83,52.16,119.42,NA
2018-2019,June,31,UTTAR PRADESH,3140,LALITPUR,1094412,143.326995764935,29,82,1128.286327825,1238,0,9244,1352990,329427,60578,112092,18641,56.1276,3123.613847825,45232,64254,116706,233859,397,173467,328803,10482,1939.19992,512729,57,87.48,84.22,100.78,NA
2018-2019,June,31,UTTAR PRADESH,3141,HAMIRPUR,185379,149.316217156227,24,32,777.8010955,2718,9,8606,474405,132040,52022,370,74,101.77636,1587.9410555,19184,27680,87291,177466,4,161354,312696,11324,708.3636,189469,59,72.54,65.39,133.99,NA
2018-2019,June,31,UTTAR PRADESH,3145,PRAYAGRAJ,1649879,142.386419660665,22,79,1161.146301759,11063,16,29494,1122078,615907,163606,1311,98,128.54644,2887.379431759,49691,62287,178586,299020,4,366871,568968,40557,1597.68669,443663,83,79.61,23.93,113.05,NA
2018-2019,June,31,UTTAR PRADESH,3156,MAU,2113938,144.156926242394,28,225,2469.246185151,4023,4,13934,1835187,537457,63829,12612,1199,169.756,5284.551355151,63898,70712,150463,208353,56,234993,312814,17957,2645.54917,794924,61,62.04,55.24,105.97,NA
2018-2019,June,31,UTTAR PRADESH,3166,HATHRAS,144596,140.324938005726,16,21,76.594511387,582,60,1153,193163,57385,17690,108,44,19.75853,367.408901387,11568,12495,38008,59740,1,73214,106406,1735,271.05586,20787,16,84.82,84.5,101.07,NA
2018-2019,June,31,UTTAR PRADESH,3170,KAUSHAMBI,522347,132.175855020178,27,57,225.447874853,2476,4,15131,549373,297454,89015,256,71,61.4579,1013.044234853,20095,25264,77054,146473,24,206111,336442,17607,726.13846,258394,91,93.48,35.63,113.95,NA
2018-2019,June,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,767319,145.193654216451,26,22,947.69533048,3110,16,15724,974789,423734,99949,1137,497,100.19949,2463.22659048,37123,42488,114810,207792,13,245396,392496,18834,1415.33177,421251,75,81.13,64.84,101.97,NA
2018-2019,June,31,UTTAR PRADESH,3179,MAHOBA,220159,110.932499743663,23,9,88.444004581,676,16,6966,185303,56523,42673,371,190,18.9482,312.953454581,8011,11993,50576,143941,2,99255,261641,7642,205.56125,74830,78,91.62,58.4,124.23,NA
2018-2019,July,31,UTTAR PRADESH,3109,BIJNOR,435576,165.68749701977,12,143,387.100995006,3339,84,5159,629146,265241,108545,1292,583,81.9276,1511.444855006,50072,59952,145566,243469,7,207053,324686,8498,1042.41626,174954,41,67.19,76.72,124.59,NA
2018-2019,July,31,UTTAR PRADESH,3126,PILIBHIT,426345,167.452014441225,21,132,1187.316055339,8506,12,3814,1021797,208841,50507,1724,504,115.79294,3014.128655339,47709,56080,130642,223565,56,276733,408999,12320,1711.01966,207253,67,55.11,51.85,102.65,NA
2018-2019,July,31,UTTAR PRADESH,3137,KANPUR NAGAR,234462,160.786247823463,19,48,136.438524922,2777,19,6502,232020,91119,49424,4453,2391,28.36998,537.864757122,11703,13336,62297,116328,2,199550,307613,9279,373.0562522,72544,72,84.66,51.23,110.43,NA
2018-2019,July,31,UTTAR PRADESH,3139,JHANSI,1621977,159.119716022577,38,151,1379.887036861,4353,1,12730,1564068,531109,84673,18420,1849,123.90346,3992.531056861,40216,58894,107926,225165,503,186075,371218,17083,2488.74056,587869,52,62.86,57.36,115.47,NA
2018-2019,July,31,UTTAR PRADESH,3141,HAMIRPUR,291899,153.606586316321,28,35,820.96496414,3082,6,8607,663345,185184,52034,487,74,104.91886,1944.82543414,22982,33586,87467,177680,15,161545,312921,11689,1018.94161,265708,58,72.11,66.71,131.78,NA
2018-2019,July,31,UTTAR PRADESH,3150,SULTANPUR,1093371,170.910167216664,31,78,1497.772327808,5777,18,26940,1632433,497579,61293,4370,398,197.58344,4485.349737808,52656,60013,135703,199616,14,286572,389085,32717,2789.99397,648353,83,60.64,38.38,116.34,NA
2018-2019,July,31,UTTAR PRADESH,3154,GORAKHPUR,1427523,171.299953134795,29,91,487.64078049,5895,10,16641,2338622,672583,70417,6574,717,164.20933,4657.90850049,78580,86464,163408,236392,63,371015,492600,22536,4006.05839,928631,74,54.25,65.72,111.84,NA
2018-2019,July,31,UTTAR PRADESH,3161,VARANASI,318433,175.711579260625,18,57,390.077258666,3366,83,6389,416676,175433,55059,1625,533,45.57797,1167.803208666,22801,28065,71374,135401,3,153927,249792,9755,732.14798,195836,69,61.78,48.84,105.47,NA
