fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2021-2022,Oct,31,UTTAR PRADESH,3133,RAE BARELI,3932463,193.001513278247,30,205,1440.878141413,14234,1,50431,3932522,1358739,136041,12642,1083,343.16953,9373.874641413,129952,163557,239094,404066,1479,398202,632562,64665,7589.82697,1511894,60,69.57,49.47,100.41,NA
2021-2022,Oct,31,UTTAR PRADESH,3134,FARRUKHABAD,1832828,192.83505421909,31,126,1200.341432276,1922,4,17518,1832196,257827,16301,4034,152,135.74429,4869.201872276,58098,64060,86575,106125,837,201722,244433,19440,3533.11615,389663,44,67.78,61.03,105.63,NA
2021-2022,Oct,31,UTTAR PRADESH,3140,LALITPUR,3040548,186.393013035808,35,148,1690.037928342,794,0,30171,3040548,751404,62695,367173,19981,153.20694,7510.613898342,84751,124877,143332,259430,3866,211818,382348,30965,5667.36903,1252444,63,86.54,63.37,101.79,NA
2021-2022,Oct,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,4114195,190.512408623846,26,110,8529.078617971,7193,0,38138,4111576,814458,75621,4108,343,372.31292,16734.454007971,154837,169986,307789,383998,1497,521797,647967,45331,7833.06247,2006056,43,41.14,43.28,100.84,NA
2021-2022,Oct,31,UTTAR PRADESH,3154,GORAKHPUR,3433256,186.734978282602,27,129,357.940365953,2860,40,50940,3432041,943778,91491,8979,882,320.94656,7087.707941953,123227,134351,247140,330187,811,520089,660553,53800,6408.821016,1466246,64,79.98,60.22,102.93,NA
2021-2022,Oct,31,UTTAR PRADESH,3158,JAUNPUR,5925054,188.488175705961,32,221,2230.660231555,10727,14,64316,5923453,2211972,140770,25041,1730,571.83951,13967.508240055,183019,192771,316056,370123,852,677080,784944,75043,11165.0084985,2844098,54,78.68,60.45,100.39,NA
2021-2022,Oct,31,UTTAR PRADESH,3175,BALRAMPUR,2033750,186.980290559331,27,85,2520.50088822199,3552,0,27864,2032356,379306,37981,36995,3560,391.06801,6711.67405222199,73343,80670,154106,207946,430,264905,343463,31416,3800.105154,705477,47,70.31,65.45,101.77,NA
2021-2022,Oct,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,2577968,189.618003714997,26,138,811.534131084,2088,1,39070,2566893,941768,112350,6348,690,242.50445,5921.329845184,97398,115802,179221,277137,1009,361060,529446,41158,4867.2912641,1019383,54,75.71,55.29,100.49,NA
2021-2022,Oct,31,UTTAR PRADESH,3183,SHAMLI,311799,184.551485542418,31,5,12.3425706,1005,0,4458,314195,50731,4138,444,29,4.84828,597.0423906,9937,11482,22709,27481,77,55470,66149,5463,579.85154,90685,20,68.26,74.69,100.67,NA
2021-2022,Sep,31,UTTAR PRADESH,3118,ALIGARH,1992498,188.021367148173,19,199,702.367340835,2465,3,22147,1992498,513129,55039,2840,304,83.67775,4532.367070835,99643,111552,159949,210037,255,293949,380932,24612,3746.32198,447492,23,87.23,89.9,100.16,NA
2021-2022,Sep,31,UTTAR PRADESH,3123,MAINPURI,2199582,189.929305018796,31,96,669.016724152,4315,10,22344,2198894,647332,55372,4526,363,117.21703,4962.577846452,70485,80209,133642,188238,984,225025,303741,26659,4176.3440923,531962,31,77.99,82.66,105.47,NA
2021-2022,Sep,31,UTTAR PRADESH,3124,BUDAUN,2187873,182.434782927912,24,359,928.89901489,2195,2,19344,2179253,420939,47042,1669,167,171.90621,5076.52070489,89027,96835,170723,221365,359,340213,438932,21539,3975.71548,454912,19,70.71,74.33,102.61,NA
2021-2022,Sep,31,UTTAR PRADESH,3129,SITAPUR,7258780,186.54157292466,33,536,5203.198965087,20829,2,84111,7266184,2762675,320761,12325,1157,414.34163,19171.994520287,218106,284337,451565,781858,2670,846589,1401033,104940,13554.4539252,2458942,80,72.99,37.19,105.25,NA
2021-2022,Sep,31,UTTAR PRADESH,3133,RAE BARELI,3455315,188.363035507051,27,198,1440.358311413,11688,1,51747,3455370,1203338,135949,10920,1082,283.73961,8232.737741413,124901,156070,238858,403796,654,398318,633226,63435,6508.63982,1327987,60,70.4,50.61,100.35,NA
2021-2022,Sep,31,UTTAR PRADESH,3134,FARRUKHABAD,1605937,185.490665385964,29,125,1200.341432276,1523,4,17441,1605369,227488,16286,3554,152,79.19909,4257.350162276,55275,60936,86468,106012,456,202774,245890,18964,2977.80964,346279,45,68.98,61.88,105.11,NA
2021-2022,Sep,31,UTTAR PRADESH,3139,JHANSI,3055907,186.867515192135,41,220,1308.773448528,3082,0,24315,3055693,1101011,88111,37307,2086,137.4447,7156.315729528,73775,112237,134443,247370,2339,233144,439281,27397,5710.097581,1206511,57,78.31,62.16,102.01,NA
2021-2022,Sep,31,UTTAR PRADESH,3149,AYODHYA,2162731,193.253347272499,26,113,2449.646073715,3746,28,26789,2162731,834240,109332,3530,493,253.91006,6883.106183715,82493,93655,185742,290961,684,300847,441901,30535,4179.55005,873551,61,75.42,69.66,102.21,NA
2021-2022,Sep,31,UTTAR PRADESH,3153,BASTI,4317480,191.590034967101,29,136,5585.18661682299,6978,12,53284,4314627,916680,98105,1901,227,256.64178,14108.223774823,146407,168789,310477,429922,901,549632,747434,60262,8266.395378,1956032,55,77.76,65.5,106.55,NA
2021-2022,Sep,31,UTTAR PRADESH,3160,GHAZIPUR,3583568,183.322571535252,26,164,437.228096521,5191,2,49820,3580787,974218,110266,30488,2941,232.67797,7234.296876121,135815,157532,276366,406776,402,535833,756013,55011,6564.3908096,1440138,66,75.23,60.06,106.41,NA
2021-2022,Sep,31,UTTAR PRADESH,3162,MIRZAPUR,2903539,184.955132506783,28,152,2846.162220834,8569,1,41267,2903474,1234384,149254,34562,3686,249.76675,8466.053154834,103043,138665,205084,345113,800,406409,649172,49836,5370.124184,1267866,67,66.38,51.11,101.82,NA
2021-2022,Sep,31,UTTAR PRADESH,3165,BAGHPAT,29928,199.746291098637,20,1,4.9130438,55,12,1484,29928,8321,2792,111,19,1.63564,66.3287538,1436,1618,6195,8902,6,35352,48413,1539,59.78007,8226,10,33.74,56.74,115.32,NA
2021-2022,Sep,31,UTTAR PRADESH,3180,KASHGANJ,1513095,185.250867890306,25,138,769.127703717001,3474,0,6780,1512864,290727,30252,1289,91,88.66812,3660.389513717,58432,68961,92870,153054,492,163780,250046,10254,2802.59369,367636,18,67.83,81.31,101.73,NA
2021-2022,July,31,UTTAR PRADESH,3109,BIJNOR,1160605,167.120747865844,11,177,85.9423719109999,1709,9,24786,1160529,475189,128591,3896,735,127.06194,2152.489055911,97730,115734,197025,300163,15,299008,439962,26495,1939.484744,333294,35,65.73,63.7,104.14,NA
2021-2022,July,31,UTTAR PRADESH,3112,SAHARANPUR,542202,177.674518906238,14,80,98.933403155,590,15,19996,542202,211147,73271,1428,311,15.57448,1077.862678155,36834,42406,105308,155361,10,170798,240012,20586,963.354795,210486,34,61.92,65.67,101.3,NA
2021-2022,July,31,UTTAR PRADESH,3116,GHAZIABAD,62,189.833333333333,12,0,0,1,160,20,216,28,20,0,0,0,0.41004,18,21,112,122,0,17909,26201,21,0.41004,165,38,36.82,76.62,108,NA
2021-2022,July,31,UTTAR PRADESH,3118,ALIGARH,1159420,164.032430870608,14,137,38.180593265,2215,6,20417,1159420,312388,54638,1942,300,56.43268,1996.438083265,81406,89919,158283,207761,27,290504,376373,22632,1901.82481,264080,22,85.19,84.75,100.31,NA
2021-2022,July,31,UTTAR PRADESH,3124,BUDAUN,1288425,154.165087069675,18,306,154.171933681,1385,14,19257,1281445,247626,46739,986,161,76.77922,2206.491953681,70941,76439,168640,219089,19,336211,434598,20642,1975.5408,253319,19,66.73,70.24,102.56,NA
2021-2022,July,31,UTTAR PRADESH,3125,BAREILLY,1557408,169.258005994576,17,350,37.8196865,3547,1,23913,1557408,335295,71821,1560,228,112.93609,2786.7935025,91038,107565,214338,324737,64,345039,501372,27460,2636.037726,369237,40,70.23,71.01,102.13,NA
2021-2022,July,31,UTTAR PRADESH,3128,KHERI,3426892,171.039257450366,22,412,13.26655489,4619,1,75977,3425872,1207504,190516,53894,9190,105.62552,5978.47810489,155310,192203,353776,542642,229,688149,977749,80596,5859.58603,965853,74,85.57,59.85,100.34,NA
2021-2022,July,31,UTTAR PRADESH,3130,HARDOI,3078622,156.661540700262,24,139,392.852739611,3063,3,47261,3078678,1182310,149850,4799,474,187.42671,5403.383837611,126066,136044,305866,396146,70,698035,885006,50324,4823.104388,632292,41,75.35,71.95,105.66,NA
2021-2022,July,31,UTTAR PRADESH,3134,FARRUKHABAD,992940,167.667751740703,22,101,16.416223216,1035,5,16336,992559,140930,16229,2243,152,37.66965,1718.287233216,44202,48185,85617,105109,51,202763,246422,17371,1664.20136,221546,44,66.72,58.29,104.87,NA
2021-2022,July,31,UTTAR PRADESH,3143,FATEHPUR,1550039,156.2760839538,24,95,29.327917,2513,7,44957,1550043,662451,105889,1003,126,69.8727,2521.547117,64467,71328,178733,244900,22,391280,513839,47470,2422.3465,688703,69,73.04,55.47,101.56,NA
2021-2022,July,31,UTTAR PRADESH,3144,PRATAPGARH,2390992,149.406554232212,25,61,134.693791775,2749,47,61128,2390074,1047566,145671,8799,807,110.32331,3815.944308775,93971,104394,270184,339532,70,594540,744480,63877,3570.927207,1174842,64,73.75,38.91,107.83,NA
2021-2022,July,31,UTTAR PRADESH,3145,PRAYAGRAJ,2683678,164.66647975489,25,189,19.3807271,3933,26,83842,2682549,1391878,220477,2543,330,143.98249,4580.6222231,106818,133891,293593,456925,48,570070,831327,87775,4417.259006,1244893,75,79.7,43.42,102.97,NA
2021-2022,July,31,UTTAR PRADESH,3147,GONDA,1362418,169.560563580991,26,82,343.52813773,3794,167,38388,1361366,349569,57370,4165,625,146.91797,2798.78596973,51250,56738,220377,265297,34,459031,540638,42182,2308.339862,626301,58,76.79,38.82,103.77,NA
2021-2022,July,31,UTTAR PRADESH,3148,BARABANKI,2366933,162.559910546338,25,126,22.4305678,5201,1,42556,2366812,946578,141688,1264,206,77.63589,3947.5539278,91948,110264,241926,352686,98,525386,743741,47757,3847.48747,804260,57,63.85,47.23,100.22,NA
2021-2022,July,31,UTTAR PRADESH,3170,KAUSHAMBI,990253,164.31697066085,23,94,16.245382646,5571,42,24579,990315,468886,79761,294,80,32.33792,1675.838910646,41444,48859,104271,159027,80,245473,377686,30150,1627.255608,442017,75,88.09,48.08,99.25,NA
2021-2022,July,31,UTTAR PRADESH,3171,CHANDAULI,1815799,179.24566821548,25,197,49.070996222,2060,2,26848,1815799,596685,83828,9644,1087,117.27737,3421.089417222,72131,95872,141597,252165,165,283394,510456,28908,3254.741051,623784,47,76.31,63.03,102.45,NA
2021-2022,July,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,1836637,163.287341073138,23,37,101.2814956,1243,40,21278,1836222,570045,92767,4402,606,65.3732,3164.9727756,78644,87070,206679,282988,13,388960,548688,22521,2998.31808,980985,57,85.21,57.76,106.44,NA
2021-2022,June,31,UTTAR PRADESH,3128,KHERI,2195416,147.622516438608,18,322,7.71245109,2641,8,69177,2194681,782106,189888,32046,9172,71.31514,3318.87091109,118291,143152,352051,540545,10,684787,973909,71818,3239.84332,629391,72,86.47,50.89,100.48,NA
2021-2022,June,31,UTTAR PRADESH,3130,HARDOI,1760319,114.83412261592,19,97,217.052207777,2372,75,44909,1760375,704347,148838,2449,469,130.19685,2368.760243777,88268,94518,302148,391975,6,690027,876346,47281,2021.511186,376535,40,75.22,60.12,104.87,NA
2021-2022,June,31,UTTAR PRADESH,3134,FARRUKHABAD,610990,139.981162404691,17,87,6.459163216,712,6,15602,610906,87557,16136,1532,152,31.38645,892.998933216,34078,37021,84608,104013,7,201854,245732,16314,855.15332,149659,43,62.04,47.93,105.16,NA
2021-2022,June,31,UTTAR PRADESH,3135,ETAWAH,486700,151.353216023407,17,31,17.989692058,1169,18,17550,486688,178700,52364,897,215,37.02451,791.632142058,28171,30325,104064,138895,11,201645,263496,18719,736.61794,112674,33,53.74,65.41,109.4,NA
2021-2022,June,31,UTTAR PRADESH,3141,HAMIRPUR,541219,142.944846725632,26,22,4.57646,1923,0,18653,541219,159506,54291,299,113,30.40516,808.62629,20810,29959,115223,208407,4,209918,388041,20576,773.64467,236411,58,79.79,45.73,112,NA
2021-2022,June,31,UTTAR PRADESH,3150,SULTANPUR,1551080,151.37616943748,30,78,46.59470275,5078,6,45728,1551109,559465,73875,4371,535,23.49954,2418.10363075,51697,56434,193025,244294,8,465110,596258,50806,2348.009388,807491,72,82.23,22.92,101.92,NA
2021-2022,June,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,2037812,150.097430014624,20,78,297.379392995,3827,27,37827,2036354,426517,75429,1869,339,133.22121,3487.115622995,101538,110893,306279,382366,52,517550,644221,41654,3056.51502,1011028,45,77.63,62.83,100.96,NA
2021-2022,June,31,UTTAR PRADESH,3152,MAHARAJGANJ,1473538,157.407495831464,16,293,6.8626049,4021,37,28677,1473539,326306,96443,6941,2507,46.26824,2372.5916849,87761,101796,271976,430114,65,416913,664761,32698,2319.46084,618246,47,69.13,62.57,104.71,NA
2021-2022,June,31,UTTAR PRADESH,3153,BASTI,2239381,127.18072548296,22,108,138.41379482,2617,26,54299,2238178,511370,97324,947,215,93.17034,3078.11515282,98340,112642,304487,423027,13,538467,735632,56916,2846.531018,1016620,56,84.79,55.84,105.32,NA
2021-2022,June,31,UTTAR PRADESH,3161,VARANASI,349032,138.854089317063,15,67,16.7375747,612,49,21265,348041,152326,64974,2172,887,81.73329,581.7400257,22792,27297,101995,176809,0,202953,315843,21877,483.269161,175827,56,60.54,26.4,101.64,NA
2021-2022,June,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,1702,47.3564629847239,9,0,0,1,77,186,1702,497,565,21,16,0,0.806007,173,180,1286,1612,0,16861,19442,187,0.806007,220,14,7.15,92.85,97.93,NA
2021-2022,June,31,UTTAR PRADESH,3166,HATHRAS,275580,129.318147180492,12,20,23.73590652,581,29,7367,275580,77867,26048,395,81,20.91208,401.02293652,21624,24345,64518,94257,1,102549,143613,7948,356.37495,53438,20,70.11,62.17,109.69,NA
2021-2022,June,31,UTTAR PRADESH,3168,KANNAUJ,482596,143.119681472702,17,63,1.299223,3163,1,19729,482596,174830,53390,171,65,8.17049,700.159571,28268,33671,99243,141076,2,196079,264243,22892,690.689858,135834,47,80.31,31.99,109.31,NA
2021-2022,June,31,UTTAR PRADESH,3170,KAUSHAMBI,613095,147.562976119413,22,59,8.2563783,4205,46,22693,613134,291413,79614,144,80,23.31616,936.3313163,26806,31093,103941,158622,12,245063,377320,26898,904.758778,285522,74,88.36,30.93,99.13,NA
2021-2022,June,31,UTTAR PRADESH,3171,CHANDAULI,1142454,136.540089754161,20,137,35.457894066,1805,7,25710,1142454,387045,83710,5167,1087,61.31867,1656.684281066,55463,72023,141244,251691,36,283073,510676,27515,1559.907717,397255,46,74.93,55.04,103.37,NA
2021-2022,June,31,UTTAR PRADESH,3182,HAPUR,45831,95.980783524988,13,2,0.0912,202,80,860,45742,19057,4681,105,8,2.47468,46.46941,3436,3730,10257,11525,0,19109,21599,1062,43.90353,16879,22,25.44,48.65,100.51,NA
2021-2022,June,31,UTTAR PRADESH,3184,SAMBHAL,540318,147.068650494802,14,106,39.713119445,540,142,17629,548401,170028,48167,391,82,63.06771,909.306779445,36643,41723,105431,146889,10,214552,285007,18169,806.52595,157052,34,84.84,61.98,101.9,NA
2021-2022,March,31,UTTAR PRADESH,3112,SAHARANPUR,1771874,204.932459152176,25,143,745.009500724,6550,3,17437,1736139,697358,73940,4371,317,249.20772,4552.129567724,67234,79625,106828,157256,1606,173444,242446,23987,3557.912347,620393,32,57.74,61.89,102.38,NA
2021-2022,March,31,UTTAR PRADESH,3117,BULANDSHAHR,831617,200.567493304294,22,43,118.198209066,2568,2,8272,849425,167356,14379,228,53,23.16222,1845.030859066,37044,39786,56748,66758,1032,134801,161420,10840,1703.67043,210685,17,57.47,64.57,107.23,NA
2021-2022,March,31,UTTAR PRADESH,3121,FIROZABAD,3423125,201.496860891161,41,137,950.475871692,6718,6,15267,3361368,1098863,40955,6127,127,253.89117,7977.418044692,80981,92461,97075,117603,6122,223357,271679,21985,6773.051003,1170660,31,58.61,55.34,99.81,NA
2021-2022,March,31,UTTAR PRADESH,3124,BUDAUN,3670973,202.482863048738,35,431,1982.782961643,5538,1,18180,3646728,691857,47169,2519,167,708.44201,10075.224233643,103573,114227,171404,222084,4632,339775,436892,23718,7383.999262,796549,18,63.93,66.12,101.76,NA
2021-2022,March,31,UTTAR PRADESH,3127,SHAHJAHANPUR,4175153,204.429132393561,34,291,2932.02722076,15661,1,18244,4127240,1089229,84491,2776,192,713.96173,12083.26987456,120777,146835,199888,294693,4881,381627,536290,33905,8437.2809238,885697,49,48.31,35.18,110.11,NA
2021-2022,March,31,UTTAR PRADESH,3129,SITAPUR,13592487,201.552829033891,49,690,8937.310065359,64594,2,48312,14331472,5349269,321850,23384,1163,1245.98051,39068.777833559,288982,388251,455229,786437,31499,849011,1380501,112906,28885.4872582,4682886,78,61.98,36.92,104.9,NA
2021-2022,March,31,UTTAR PRADESH,3139,JHANSI,4855755,202.367654960086,53,254,3327.983919206,14724,0,14785,4781812,1665841,88335,53694,2086,364.17181,13368.996538206,88837,137034,134893,248070,13913,230177,427725,29509,9676.840809,1837294,55,57.89,47.67,101.51,NA
2021-2022,March,31,UTTAR PRADESH,3141,HAMIRPUR,3378653,203.399823186199,46,106,713.32827158,9820,0,16489,3408105,864242,54921,1258,115,286.41178,7931.81959558,73167,110061,116956,211131,6638,208847,383334,26309,6932.079544,1359213,62,67.22,64.25,105.81,NA
2021-2022,March,31,UTTAR PRADESH,3154,GORAKHPUR,5849381,195.826377150511,41,181,1053.06856593,20001,39,37351,6109826,1677891,91497,14442,882,734.84604,13752.56551193,145541,162243,247248,330299,10844,503689,637585,57352,11964.650906,2689931,62,70.85,50.63,101.93,NA
2021-2022,March,31,UTTAR PRADESH,3158,JAUNPUR,9414906,202.293490852143,45,252,3559.494062373,35252,11,49716,9555790,3508655,141190,40899,1730,1145.20916,24035.444391873,210514,223118,317238,371342,16668,675759,781298,84968,19330.7411695,4570947,53,69.51,55.97,100.38,NA
2021-2022,March,31,UTTAR PRADESH,3161,VARANASI,2308051,203.844148435228,35,151,1112.936126661,8162,1,21779,2341331,919723,65562,16183,914,442.07352,6327.675885661,66250,87931,103701,179086,2263,206350,319201,29941,4772.666239,1108390,58,50.07,32.62,102.09,NA
2021-2022,Aug,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,572177,186.171302516654,27,30,227.246848575,2280,0,4207,569367,187464,17995,516,120,15.11468,1302.359488575,20548,22179,47571,56037,334,126299,150906,6487,1059.99796,201304,26,58.23,66.42,102.51,NA
2021-2022,Aug,31,UTTAR PRADESH,3117,BULANDSHAHR,411446,173.897830950297,15,25,71.239966466,1460,2,8482,411240,88171,14243,88,53,3.71832,790.095726466,27281,29143,55607,65571,67,143785,174362,9942,715.13744,104661,18,65.11,77.24,101.59,NA
2021-2022,Aug,31,UTTAR PRADESH,3118,ALIGARH,1605980,180.813373142879,17,168,673.504828035,2336,3,21333,1605980,420913,54899,2412,300,65.95665,3643.288088035,92934,103472,159362,209272,76,292958,379609,23669,2903.82661,361695,23,86.41,88.57,100.23,NA
2021-2022,Aug,31,UTTAR PRADESH,3120,AGRA,1805269,183.821505216046,25,134,855.972882636,1531,5,16039,1797722,596839,55330,14330,1289,104.4718,4265.044322636,70873,87260,118924,175204,192,221586,308930,17570,3304.59964,564302,38,87.67,80.78,103.27,NA
2021-2022,Aug,31,UTTAR PRADESH,3128,KHERI,4377866,182.22905284939,25,491,689.65623022,7716,1,81255,4376569,1539800,190738,74282,9196,208.49002,8873.52648622,174447,221415,354317,543313,860,689336,978898,88971,7975.380236,1265644,75,85.92,58.56,100.41,NA
2021-2022,Aug,31,UTTAR PRADESH,3132,LUCKNOW,1061392,183.20111835008,26,100,613.73828359,3108,5,10378,1061385,676646,96046,2663,402,93.50065,2651.70812359,40242,49941,91127,147730,49,211817,325390,13486,1944.46919,358067,65,70.53,50.93,103.19,NA
2021-2022,Aug,31,UTTAR PRADESH,3135,ETAWAH,1236293,179.079251399965,24,62,496.520428043,2614,0,17524,1236281,441392,52467,2386,215,64.31722,2774.760408043,50514,55752,104644,139574,215,202828,264683,20138,2213.92276,272624,33,53.84,72.34,109.34,NA
2021-2022,Aug,31,UTTAR PRADESH,3141,HAMIRPUR,1453481,176.743224025632,28,70,103.512996309,3088,0,20769,1453481,393481,54745,702,115,80.70581,2753.147986309,50318,73771,116526,210439,414,212301,391826,23857,2568.92918,593714,62,78.22,73.01,106.63,NA
2021-2022,Aug,31,UTTAR PRADESH,3144,PRATAPGARH,3312518,170.061940258164,28,65,752.899526697,3133,47,63699,3311147,1418138,145972,12938,808,214.12714,6598.027499697,116360,129316,271295,340722,153,596842,746866,66832,5631.000833,1593730,63,67.87,44.28,106.44,NA
2021-2022,Aug,31,UTTAR PRADESH,3147,GONDA,1707304,180.752598715795,27,93,1187.003642475,5386,136,39216,1705958,429969,57693,4862,629,203.81945,4474.386510475,61145,67686,222685,267905,95,464782,546825,44602,3083.563418,764249,58,74.88,40.99,103.71,NA
2021-2022,Aug,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,3277323,195.897091460279,23,101,8062.513414671,6120,1,37517,3274908,650971,75584,3227,343,255.13991,14733.102844671,140632,153827,307581,383767,441,521567,648383,43637,6415.44952,1608070,44,58.48,59.01,100.53,NA
2021-2022,Aug,31,UTTAR PRADESH,3152,MAHARAJGANJ,2272886,198.166018646884,20,346,1864.886888964,6844,1,28334,2272873,501489,96585,10794,2515,162.52363,6531.472451964,109777,128878,273505,432176,244,419529,666328,35178,4504.061933,920182,45,69.41,67.06,103.54,NA
2021-2022,Aug,31,UTTAR PRADESH,3154,GORAKHPUR,2760171,189.918466008724,23,119,331.785950853,2230,42,49465,2760120,751130,91446,7148,873,216.04264,5789.806154853,115296,125134,246905,329937,59,519964,660628,51695,5241.977564,1161444,63,83.81,66.55,102.89,NA
2021-2022,Aug,31,UTTAR PRADESH,3157,AZAMGARH,4015989,177.962996869041,25,162,2617.026485015,7715,9,46271,4012828,1448913,159115,11170,894,271.92175,10030.297203015,158730,171277,339504,410655,297,713218,834968,53986,7141.348968,1694795,59,67.04,67.17,101.92,NA
2021-2022,Aug,31,UTTAR PRADESH,3160,GHAZIPUR,2944161,165.588545292141,23,150,386.651897151,4829,3,48683,2942144,804582,110222,23525,2941,195.0949,5453.600247151,122721,141607,276173,406529,149,534987,755176,53512,4871.85345,1170073,66,78.53,64.37,106.28,NA
2021-2022,Aug,31,UTTAR PRADESH,3169,AURAIYA,797007,176.780841254639,21,35,320.074216246,936,1,13838,796691,371005,59513,3800,576,76.28504,1804.756308246,37358,42202,91996,129825,48,169020,228316,14774,1408.397052,199366,39,63.3,70.16,105.08,NA
2021-2022,Aug,31,UTTAR PRADESH,3182,HAPUR,112526,198.501050083651,23,3,23.187043535,256,8,999,112372,50308,4808,119,8,2.47468,248.721323535,4839,5276,10549,11827,0,19604,22108,1255,223.0596,42032,22,25.66,50.24,100.68,NA
2021-2022,Oct,31,UTTAR PRADESH,3115,MEERUT,620455,192.809722445625,34,23,134.604286472,775,3,4467,620455,275958,17042,2281,212,4.87402,1335.775869872,17903,20021,31484,38887,251,74216,89354,5242,1196.2975634,228325,25,68.56,77.43,103.11,NA
2021-2022,Oct,31,UTTAR PRADESH,3117,BULANDSHAHR,547177,187.676489845785,17,36,77.476566466,1586,2,8688,546768,112722,14315,123,53,6.76984,1110.401396466,31921,34145,56195,66184,206,144501,174879,10274,1026.15499,136372,17,67.82,79.18,102.98,NA
2021-2022,Oct,31,UTTAR PRADESH,3118,ALIGARH,2307766,191.750007149772,22,205,705.888770835,2776,2,22604,2307766,592586,55112,3273,305,110.54855,5241.578790835,104241,117022,160165,210297,520,294698,381710,25380,4425.14147,515761,23,87.04,89.93,100.3,NA
2021-2022,Oct,31,UTTAR PRADESH,3124,BUDAUN,2513894,190.597920087051,26,364,930.58028489,2835,1,19111,2505201,482579,47086,1784,167,318.50473,6023.94601489,93562,102058,170962,221627,818,340517,439176,21946,4774.861,530061,19,68.65,71.72,102.25,NA
2021-2022,May,31,UTTAR PRADESH,3110,MORADABAD,221694,120.97884730546,18,32,0,1676,246,12445,212077,48090,39826,153,123,0,256.56831,11512,13627,122929,179029,0,216511,302765,14121,256.56831,79063,47,68.95,15.35,107.23,NA
2021-2022,May,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,127882,149.218780327458,20,3,0,553,148,4093,127772,44025,16413,110,116,0,190.65982,6123,6597,42225,50219,1,115589,139346,4646,190.65982,56648,31,68.11,54.53,105.02,NA
2021-2022,May,31,UTTAR PRADESH,3117,BULANDSHAHR,65271,146.175363873142,16,7,0,791,44,7753,65270,13473,13526,4,53,0,95.40866,4019,4454,50115,59837,0,133815,164336,8544,95.40866,23789,16,48.1,30.29,99.57,NA
2021-2022,May,31,UTTAR PRADESH,3118,ALIGARH,141753,164.048034256771,12,14,0,1547,98,19169,141753,40017,52055,272,247,0,232.54301,11695,12807,146574,192966,0,269912,351185,20716,232.54301,46698,23,67.51,40.75,100.06,NA
2021-2022,May,31,UTTAR PRADESH,3119,MATHURA,117976,114.896521326371,15,4,0,1212,337,16777,117976,32639,49991,194,423,0,135.55032,7693,9324,95974,150272,0,190855,296343,17989,135.55032,40632,12,44.77,44.58,114.64,NA
2021-2022,May,31,UTTAR PRADESH,3121,FIROZABAD,259811,141.388022496929,19,17,0,121,140,15992,260480,93465,39915,217,120,0,368.287521,13456,14503,89767,109302,0,215325,265135,16113,368.287521,104003,32,71.68,54.2,99.31,NA
2021-2022,May,31,UTTAR PRADESH,3126,PILIBHIT,327929,175.808906783797,22,40,0,2468,93,18714,327840,66158,52069,779,567,0,576.37192,14327,19304,170151,269842,0,316553,466385,21182,576.37192,116751,56,57.25,14.82,103.75,NA
2021-2022,May,31,UTTAR PRADESH,3127,SHAHJAHANPUR,371087,172.786911685013,23,37,0,1357,156,23636,370911,108518,83622,231,188,0,640.885662,16058,20664,193561,287343,2,394362,564135,24993,640.885662,144794,49,75.12,17.99,106.47,NA
2021-2022,May,31,UTTAR PRADESH,3128,KHERI,749571,122.072001387953,19,93,0,1468,138,65889,749305,274433,188426,6618,9114,0.2464,914.93801,39289,49422,347274,534732,0,677039,964729,67357,914.69161,263632,73,84.53,22.42,101.32,NA
2021-2022,May,31,UTTAR PRADESH,3129,SITAPUR,1413870,166.750603010349,21,165,0,1782,13,81504,1413989,561404,317308,3119,1138,0,2357.835184,66003,80154,441448,768578,3,826629,1375592,83286,2357.835184,529843,79,70.69,24.15,106.92,NA
2021-2022,May,31,UTTAR PRADESH,3134,FARRUKHABAD,217451,138.253459400049,16,23,0,467,23,14767,217451,32811,15716,848,144,0,300.63353,13160,14498,81639,100864,3,196787,240697,15234,300.63353,75302,44,52.3,27.83,108.61,NA
